timestamp,run_id,name,subgraph,scope,sub_scope,value,unit,
,54,CompilationTime,sg00,Tensorizer,RelayPasses,0.0029206275939941406,Seconds
,54,CompilationTime,sg00,Tensorizer,IRBuilder,0.0028553009033203125,Seconds
,54,relayIF,sg00,TVM,None,12288,Bytes
,54,relayOF,sg00,TVM,None,12288,Bytes
,54,relayWeights,sg00,TVM,None,0,Bytes
,54,relayIFOFWeights,sg00,TVM,None,24576,Bytes
,54,CompilationTime,sg00,Tensorizer,DoNothing,0.0009450912475585938,Seconds
,54,CompilationTime,sg00,Tensorizer,MutateDataType,0.0014553070068359375,Seconds
,54,CompilationTime,sg00,Tensorizer,ResolveEqualPredicates,0.0009210109710693359,Seconds
,54,CompilationTime,sg00,Tensorizer,EliminateDivs,0.0009315013885498047,Seconds
,54,CompilationTime,sg00,Tensorizer,DeadStoreElimination,0.003355264663696289,Seconds
,54,CompilationTime,sg00,Tensorizer,MemcpyElimination,0.0006015300750732422,Seconds
,54,CompilationTime,sg00,Tensorizer,PadElimination,0.00046944618225097656,Seconds
,54,CompilationTime,sg00,Tensorizer,DelinearIndices,0.002931356430053711,Seconds
,54,CompilationTime,sg00,Tensorizer,TCTransform,0.0013842582702636719,Seconds
,54,CompilationTime,sg00,Tensorizer,CommuteConcat,0.0014176368713378906,Seconds
,54,CompilationTime,sg00,Tensorizer,ValueNumbering,0.0017037391662597656,Seconds
,54,CompilationTime,sg00,Tensorizer,RecognizeOpIdiom,0.0006282329559326172,Seconds
,54,CompilationTime,sg00,Tensorizer,DeadCodeElimination,0.0005297660827636719,Seconds
,54,CompilationTime,sg00,Tensorizer,AutoCastFP32,0.0005486011505126953,Seconds
,54,CompilationTime,sg00,Tensorizer,LoopFusion,0.0066831111907958984,Seconds
,54,CompilationTime,sg00,Tensorizer,Simplifier,0.0038471221923828125,Seconds
,54,CompilationTime,sg00,Tensorizer,Delinearization,0.0038208961486816406,Seconds
,54,CompilationTime,sg00,Tensorizer,ResolveAccessConflict,0.0016102790832519531,Seconds
,54,CompilationTime,sg00,Tensorizer,TransformLayout,0.0018928050994873047,Seconds
,54,CompilationTime,sg00,Tensorizer,PartitionLocalityOpt,0.0009751319885253906,Seconds
,54,CompilationTime,sg00,Tensorizer,FlattenPartitionAxes,0.0006482601165771484,Seconds
,54,CompilationTime,sg00,Tensorizer,TongaSizeTiling,0.008036136627197266,Seconds
,54,CompilationTime,sg00,Tensorizer,TilingProfiler,0.0009512901306152344,Seconds
,54,CompilationTime,sg00,Tensorizer,RetileSIMDMacro,0.0007338523864746094,Seconds
,54,CompilationTime,sg00,Tensorizer,InferTongaTensor,0.0025005340576171875,Seconds
,54,CompilationTime,sg00,Tensorizer,RewriteReplicationMatmul,0.0008053779602050781,Seconds
,54,CompilationTime,sg00,Tensorizer,DataLocalityOpt,0.02521061897277832,Seconds
,54,CompilationTime,sg00,Tensorizer,LegalizeTongaMacro,0.0012845993041992188,Seconds
,54,CompilationTime,sg00,Tensorizer,PerfectLoopNest,0.001232147216796875,Seconds
,54,CompilationTime,sg00,Tensorizer,RewriteWeights,0.0013964176177978516,Seconds
,54,CompilationTime,sg00,Tensorizer,ReshapeWeights,0.001177072525024414,Seconds
,54,CompilationTime,sg00,Tensorizer,FlattenMacroLoop,0.0040700435638427734,Seconds
,54,CompilationTime,sg00,Tensorizer,SimplifyPredicates,0.006930112838745117,Seconds
,54,CompilationTime,sg00,Tensorizer,InferInitValue,0.012029886245727539,Seconds
,54,CompilationTime,sg00,Tensorizer,SplitUnionSets,0.001199483871459961,Seconds
,54,CompilationTime,sg00,Tensorizer,TongaSimplifier,0.004973888397216797,Seconds
,54,CompilationTime,sg00,Tensorizer,LegalizeTongaStore,0.0013246536254882812,Seconds
,54,CompilationTime,sg00,Tensorizer,LICM,0.0038313865661621094,Seconds
,54,CompilationTime,sg00,Tensorizer,TongaISel,0.003484487533569336,Seconds
,54,CompilationTime,sg00,Tensorizer,TongaLoopFusion,0.007500886917114258,Seconds
,54,CompilationTime,sg00,Tensorizer,TongaLICM,0.0013427734375,Seconds
