timestamp,run_id,name,subgraph,scope,sub_scope,value,unit,
,114,CompilationTime,sg00,Tensorizer,RelayPasses,0.015614748001098633,Seconds
,114,CompilationTime,sg00,Tensorizer,IRBuilder,0.0012373924255371094,Seconds
,114,relayIF,sg00,TVM,None,0,Bytes
,114,relayOF,sg00,TVM,None,24576,Bytes
,114,relayWeights,sg00,TVM,None,24576,Bytes
,114,relayIFOFWeights,sg00,TVM,None,49152,Bytes
,114,CompilationTime,sg00,Tensorizer,DoNothing,0.0005199909210205078,Seconds
,114,CompilationTime,sg00,Tensorizer,MutateDataType,0.000453948974609375,Seconds
,114,CompilationTime,sg00,Tensorizer,ResolveEqualPredicates,0.0004229545593261719,Seconds
,114,CompilationTime,sg00,Tensorizer,EliminateDivs,0.00044536590576171875,Seconds
,114,CompilationTime,sg00,Tensorizer,DeadStoreElimination,0.003139019012451172,Seconds
,114,CompilationTime,sg00,Tensorizer,MemcpyElimination,0.0005228519439697266,Seconds
,114,CompilationTime,sg00,Tensorizer,PadElimination,0.0004165172576904297,Seconds
,114,CompilationTime,sg00,Tensorizer,DelinearIndices,0.0016036033630371094,Seconds
,114,CompilationTime,sg00,Tensorizer,TCTransform,0.0008406639099121094,Seconds
,114,CompilationTime,sg00,Tensorizer,CommuteConcat,0.0008814334869384766,Seconds
,114,CompilationTime,sg00,Tensorizer,ValueNumbering,0.0013823509216308594,Seconds
,114,CompilationTime,sg00,Tensorizer,RecognizeOpIdiom,0.0004248619079589844,Seconds
,114,CompilationTime,sg00,Tensorizer,DeadCodeElimination,0.00043320655822753906,Seconds
,114,CompilationTime,sg00,Tensorizer,AutoCastFP32,0.0006387233734130859,Seconds
,114,CompilationTime,sg00,Tensorizer,LoopFusion,0.005067110061645508,Seconds
,114,CompilationTime,sg00,Tensorizer,Simplifier,0.003675699234008789,Seconds
,114,CompilationTime,sg00,Tensorizer,Delinearization,0.0021905899047851562,Seconds
,114,CompilationTime,sg00,Tensorizer,ResolveAccessConflict,0.0007927417755126953,Seconds
,114,CompilationTime,sg00,Tensorizer,TransformLayout,0.0010323524475097656,Seconds
,114,CompilationTime,sg00,Tensorizer,PartitionLocalityOpt,0.0006060600280761719,Seconds
,114,CompilationTime,sg00,Tensorizer,FlattenPartitionAxes,0.0004477500915527344,Seconds
,114,CompilationTime,sg00,Tensorizer,TongaSizeTiling,0.0025582313537597656,Seconds
,114,CompilationTime,sg00,Tensorizer,TilingProfiler,0.0005710124969482422,Seconds
,114,CompilationTime,sg00,Tensorizer,RetileSIMDMacro,0.0004820823669433594,Seconds
,114,CompilationTime,sg00,Tensorizer,InferTongaTensor,0.0004782676696777344,Seconds
,114,CompilationTime,sg00,Tensorizer,RewriteReplicationMatmul,0.0004887580871582031,Seconds
,114,CompilationTime,sg00,Tensorizer,DataLocalityOpt,0.018913984298706055,Seconds
,114,CompilationTime,sg00,Tensorizer,LegalizeTongaMacro,0.0014903545379638672,Seconds
,114,CompilationTime,sg00,Tensorizer,PerfectLoopNest,0.0011985301971435547,Seconds
,114,CompilationTime,sg00,Tensorizer,RewriteWeights,0.002045154571533203,Seconds
,114,CompilationTime,sg00,Tensorizer,ReshapeWeights,0.0015146732330322266,Seconds
,114,CompilationTime,sg00,Tensorizer,FlattenMacroLoop,0.004556417465209961,Seconds
,114,CompilationTime,sg00,Tensorizer,SimplifyPredicates,0.004603385925292969,Seconds
,114,CompilationTime,sg00,Tensorizer,InferInitValue,0.00943446159362793,Seconds
,114,CompilationTime,sg00,Tensorizer,SplitUnionSets,0.0011818408966064453,Seconds
,114,CompilationTime,sg00,Tensorizer,TongaSimplifier,0.004270076751708984,Seconds
,114,CompilationTime,sg00,Tensorizer,LegalizeTongaStore,0.0014240741729736328,Seconds
,114,CompilationTime,sg00,Tensorizer,LICM,0.0032830238342285156,Seconds
,114,CompilationTime,sg00,Tensorizer,TongaISel,0.0029740333557128906,Seconds
,114,CompilationTime,sg00,Tensorizer,TongaLoopFusion,0.005647182464599609,Seconds
